id,active,status,first_name,last_name,team_code,team_id,position,height,weight,birth_date,age,depth_order,college,experience,injury_status,injury_body_part,injury_notes,injury_start_date,draftkings_name,fanduel_name,fantasydraft_name,yahoo_name,draftkings_player_id,fanduel_player_id,fantasyalarm_player_id,fantasydraft_player_id,rotowire_player_id,rotoworld_player_id,sportsdata_player_id,sportsdirect_player_id,sportsradar_player_id,stats_player_id,usatoday_player_id,yahoo_player_id,updated_at
103205,f,Inactive,Josh,Woodrum,"",0,QB,"6''3'"",228,1992-11-07 05:00:00,29,0,Liberty,1,,,,0001-01-01 00:00:00,Josh Woodrum,Josh Woodrum,Josh Woodrum,Josh Woodrum,611616,70464,304215,611616,10943,11612,18204,63125,,611616,6494716,29870,2021-11-19 15:11:25.674878
103154,f,Inactive,Adarius,Pickett,"",0,SS,"5''11'"",198,1996-09-05 00:00:00,25,0,UCLA,1,,,,0001-01-01 00:00:00,,,,,,,307418,,13767,,21150,82951,,,2531445,32260,2021-11-19 15:11:37.300679
103155,f,Inactive,O'Shea,Dugas,"",0,G,"6''4'"",335,1996-09-22 00:00:00,25,0,Louisiana Tech,2,,,,0001-01-01 00:00:00,,,,,,,307502,,13723,,21151,91321,,,6476635,32465,2021-11-19 15:11:37.328878
101009,t,Active,Marcus,Epps,"",26,FS,"6''0'"",198,1996-01-27 00:00:00,25,2,Wyoming,3,,,,0001-01-01 00:00:00,,,,,,,306918,,13985,,21133,87953,,,8250379,32023,2021-11-19 15:13:52.452224
103206,f,Inactive,James,Burgess Jr.,"",0,ILB,"6''0'"",230,1994-03-09 00:00:00,27,3,Louisville,5,,,,0001-01-01 00:00:00,,,,,,,304219,,11646,11606,18208,60675,,652611,8274224,29822,2021-11-19 15:11:25.722511
102532,t,Active,Calvin,Munson,"",21,LB,"6''0'"",245,1994-12-27 00:00:00,26,0,San Diego State,3,,,,0001-01-01 00:00:00,,,,,,,305152,,12383,,19538,73137,,746289,8277521,30736,2021-11-19 15:13:55.354536
104233,f,Inactive,Ryan,Lewis,"",0,CB,"6''0'"",195,1994-04-15 00:00:00,27,0,Pittsburgh,4,,,,0001-01-01 00:00:00,,,,,,,304698,,12929,,19407,58234,,692336,8251153,30491,2021-11-19 15:11:25.770031
101627,t,Active,Nick,Bellore,"",30,FB,"6''1'"",250,1989-05-12 00:00:00,32,5,Central Michigan,11,,,,0001-01-01 00:00:00,Nick Bellore,Nick Bellore,Nick Bellore,Nick Bellore,382555,14820,301988,382555,7504,,12787,33178,,382555,8249079,25295,2021-11-19 15:13:11.032959
104239,f,Inactive,Sojourn,Shelton,"",0,CB,"5''9'"",168,1994-12-25 00:00:00,26,0,Wisconsin,1,,,,0001-01-01 00:00:00,,,,,,,304699,,12029,,19411,72529,,,2528958,30495,2021-11-19 15:11:25.814607
102770,t,Active,Shy,Tuttle,"",22,NT,"6''3'"",300,1995-10-20 00:00:00,26,2,Tennessee,3,,,,0001-01-01 00:00:00,,,,,,,307262,,14286,,21422,90357,,,8252581,32497,2021-11-19 15:14:07.615807
104232,f,Inactive,Tre'Von,Johnson,"",0,OLB,"6''0'"",228,1995-02-10 00:00:00,26,0,Weber State,1,,,,0001-01-01 00:00:00,,,,,,,304716,,12408,,19405,80298,,,3624298,30489,2021-09-29 00:03:43.342515
103156,f,Inactive,Malik,Carney,"",0,OLB,"6''3'"",231,1995-09-21 00:00:00,26,3,North Carolina,1,,,,0001-01-01 00:00:00,,,,,,,307245,,13605,,21152,82841,,,6496937,32451,2021-11-19 15:11:37.35744
100016,t,Active,Ty,Nsekhe,"",9,OT,"6''8'"",325,1985-10-27 00:00:00,36,2,Texas State,7,,,,0001-01-01 00:00:00,,,,,,,300681,,8560,8299,14705,50998,,,8274368,26578,2021-11-19 15:14:20.298418
103158,f,Inactive,Javier,Edwards,"",0,NT,"6''1'"",343,1996-10-27 00:00:00,25,0,Colorado,0,,,,0001-01-01 00:00:00,,,,,,,307099,,14218,,21153,128946,,,2533810,32506,2021-11-19 15:11:37.417772
102789,t,Practice Squad,Drew,Himmelman,"",10,OT,"6''9'"",317,1996-09-19 00:00:00,25,0,Illinois State,0,,,,0001-01-01 00:00:00,,,,,,,,,15633,,22837,182051,,,8274606,33896,2021-11-19 15:14:43.529095
102615,t,Injured Reserve,Natrez,Patrick,"",10,OLB,"6''3'"",242,1997-07-09 00:00:00,24,0,Georgia,3,Out,Leg,Patrick has been placed on Injured Reserve and will miss the 2021-22 season.,0001-01-01 00:00:00,,,,,,,307118,,13973,,20907,92585,,,8253319,32134,2021-11-19 15:14:44.137447
103140,f,Inactive,Tyler,Haycraft,"",0,OT,"6''3'"",293,1997-01-23 00:00:00,24,0,Louisville,0,,,,0001-01-01 00:00:00,,,,,,,308691,,15005,,22366,91400,,,6495274,33047,2021-11-19 15:11:59.349819
103144,f,Inactive,Jaquarius,Landrews,"",0,DB,"6''0'"",200,1996-09-15 00:00:00,25,0,Mississippi State,0,,,,0001-01-01 00:00:00,,,,,,,308696,,15019,,22370,130929,,,7521673,33056,2021-11-19 15:11:59.382215
103273,f,Inactive,Chad,Kelly,"",0,QB,"6''2'"",216,1994-03-26 00:00:00,27,0,Mississippi,3,,,,0001-01-01 00:00:00,Chad Kelly,Chad Kelly,Chad Kelly,Chad Kelly,653107,24607,304889,653107,12225,12217,18897,60144,,653107,6499767,30366,2021-11-19 15:11:16.940982
101654,t,Active,Russell,Wilson,"",30,QB,"5''11'"",215,1988-11-29 00:00:00,32,1,Wisconsin,10,,,,0001-01-01 00:00:00,Russell Wilson,Russell Wilson,Russell Wilson,Russell Wilson,401534,22015,302699,401534,8043,7460,14536,36238,,401534,8249263,25785,2021-11-19 15:13:11.333394
102400,t,Injured Reserve,Jason,McCourty,"",19,CB,"5''11'"",195,1987-08-13 00:00:00,34,0,Rutgers,13,Out,Foot,McCourty was placed on Injured Reserve and will miss at least three weeks.,2021-10-25 00:00:00,,,,,,,300478,,6221,5414,8550,21882,,300593,8274851,9467,2021-11-19 15:12:12.339191
100324,t,Injured Reserve,Kai,Nacua,"",31,FS,"6''0'"",205,1995-03-03 00:00:00,26,0,Brigham Young,3,Out,Hamstring,"Nacua, a practice squad player, has been place on Injured Reserve and will miss at least three weeks.",2021-10-31 00:00:00,,,,,,,304851,,12090,,19448,74862,,750725,8249762,30548,2021-11-19 15:13:20.465108
103505,f,Inactive,Ben,Braunecker,"",0,TE,"6''3'"",247,1994-02-07 05:00:00,27,0,Harvard,5,,,,0001-01-01 00:00:00,Ben Braunecker,Ben Braunecker,Ben Braunecker,Ben Braunecker,679453,70489,304241,679453,10917,,18229,67492,,679453,6075063,29913,2021-11-19 15:11:25.99372
104204,f,Inactive,Asantay,Brown,"",0,OLB,"6''0'"",215,1995-02-03 00:00:00,26,0,Western Michigan,1,,,,0001-01-01 00:00:00,,,,,,,306484,,13278,,20545,82095,,,2485278,31568,2021-09-27 00:03:47.595922
101013,t,Practice Squad,Brett,Toth,"",26,OT,"6''6'"",304,1996-09-01 00:00:00,25,0,Army,3,,,,0001-01-01 00:00:00,,,,,,,307572,,12696,,21661,83690,,,8250598,32649,2021-11-19 15:13:52.481309
100493,t,Active,Shemar,Jean-Charles,"",12,CB,"5''10'"",184,1998-06-20 00:00:00,23,2,Appalachian State,0,,,,0001-01-01 00:00:00,,,,,,,,,15636,,22923,119866,,,8273986,33566,2021-11-19 15:13:30.731662
101328,t,Active,Landon,Dickerson,"",26,OL,"6''6'"",333,1998-09-30 00:00:00,23,1,Alabama,0,,,,0001-01-01 00:00:00,,,,,,,,,15426,,22769,120452,,,8275429,33425,2021-11-19 15:13:58.581622
104257,f,Inactive,Joel,Bouagnon,"",0,RB,"6''1'"",226,1995-03-28 00:00:00,26,0,Northern Illinois,1,,,,0001-01-01 00:00:00,Joel Bouagnon,Joel Bouagnon,Joel Bouagnon,Joel Bouagnon,746578,43870,305390,746578,12339,,19428,73741,,746578,1828,30717,2021-09-22 00:04:28.066668
103288,f,Inactive,Justin,Evans,"",0,SS,"6''0'"",199,1995-08-26 00:00:00,26,0,Texas A&M,4,,,,0001-01-01 00:00:00,,,,,,,305312,,11988,,18942,90433,,865805,7605412,30163,2021-11-19 15:11:17.009512
103289,f,Inactive,Tim,Williams,"",0,OLB,"6''3'"",244,1993-11-12 00:00:00,28,0,Alabama,4,,,,0001-01-01 00:00:00,,,,,,,304766,,11952,,18946,80453,,,6493263,30191,2021-11-19 15:11:17.076486
103239,f,Inactive,Jordan,Ellis,"",0,RB,"5''9'"",225,1996-03-22 00:00:00,25,6,Virginia,0,,,,0001-01-01 00:00:00,Jordan Ellis,Jordan Ellis,Jordan Ellis,Jordan Ellis,836253,56155,307504,836253,13500,,21221,82976,,836253,2532818,32466,2021-10-01 00:02:41.225994
104207,f,Inactive,Marcus,Martin,"",0,RB,"6''1'"",250,0001-01-01 00:00:00,0,5,Slippery Rock,1,,,,0001-01-01 00:00:00,,Marcus Martin,,Marcus Martin,,83231,306493,,13024,,20549,,,,,31466,2021-09-29 00:04:15.995403
102711,f,Inactive,Kiko,Alonso,"",0,ILB,"6''3'"",239,1990-08-14 00:00:00,31,0,Oregon,8,,,,0001-01-01 00:00:00,,,,,,,301731,,8698,8445,14864,40462,,,7312164,26669,2021-11-19 15:11:01.06507
102464,t,Active,Xavien,Howard,"",19,CB,"6''1'"",198,1993-07-04 00:00:00,28,1,Baylor,6,,,,0001-01-01 00:00:00,,,,,,,303965,,11061,11338,17976,58274,,,8254436,29272,2021-11-19 15:12:17.824126
103520,f,Inactive,Kyle,Carter,"",0,TE,"6''3'"",244,1992-12-17 00:00:00,28,0,Penn State,1,,,,0001-01-01 00:00:00,Kyle Carter,Kyle Carter,Kyle Carter,Kyle Carter,609486,28683,304258,609486,11496,,18246,54438,,609486,2533374,29537,2021-09-29 00:04:04.728967
100664,t,Practice Squad,Joe,Thomas,"",3,OLB,"6''1'"",233,1991-05-06 00:00:00,30,0,South Carolina State,7,,,,0001-01-01 00:00:00,Joe Thomas,,,Joe Thomas,,,302003,,10091,,16492,66528,,,8275017,28089,2021-11-19 15:12:51.676795
103509,f,Inactive,Cassanova,McKinzy,"",0,OLB,"6''1'"",264,1992-11-17 00:00:00,29,0,Auburn,2,,,,0001-01-01 00:00:00,,,,,,,304245,,11135,,18233,57787,,,2942184,29584,2021-11-19 15:11:28.081579
104256,f,Inactive,Keith,Towbridge,"",0,TE,"6''4'"",269,1995-05-21 00:00:00,26,0,Louisville,2,,,,0001-01-01 00:00:00,Keith Towbridge,Keith Towbridge,Keith Towbridge,Keith Towbridge,741543,40477,304784,741543,12342,,19424,74585,,741543,2533519,30603,2021-11-19 15:11:25.9657
104276,f,Inactive,Channing,Stribling,"",0,CB,"6''1'"",188,1994-11-21 00:00:00,26,0,Michigan,1,,,,0001-01-01 00:00:00,,,,,,,304840,,12030,,19451,76710,,,2615,30549,2021-09-29 00:03:46.703064
104396,f,Inactive,Beau,Allen,"",0,DT,"6''3'"",327,1991-11-14 00:00:00,30,2,Wisconsin,7,,,,0001-01-01 00:00:00,Beau Allen,,,Beau Allen,,,302205,,9779,9708,15960,48312,,556251,8254503,27752,2021-11-19 15:11:06.894493
104277,f,Inactive,Brian,Brown,"",0,WR,"6''1'"",200,1994-10-22 00:00:00,26,2,Richmond,1,,,,0001-01-01 00:00:00,Brian Brown,Brian Brown,Brian Brown,Brian Brown,751882,80356,304872,751882,12518,,19454,80183,,751882,2871,30781,2021-09-29 00:03:46.733041
104278,f,Inactive,Kennan,Gilchrist,"",0,OLB,"6''0'"",230,1994-09-16 00:00:00,27,0,Appalachian State,1,,,,0001-01-01 00:00:00,,,,,,,304859,,12497,,19456,126115,,,4996,30783,2021-09-29 00:03:46.832437
103188,f,Inactive,Cameron,Scarlett,"",0,RB,"6''0'"",219,1996-10-09 00:00:00,25,0,Stanford,1,,,,0001-01-01 00:00:00,Cameron Scarlett,Cameron Scarlett,,,884956,64901,308326,,14887,,22414,91813,,,8274168,33345,2021-11-19 15:12:00.09092
103189,f,Inactive,Kyle,Williams,"",0,WR,"5''10'"",192,1998-10-15 00:00:00,23,0,Arizona State,0,,,,0001-01-01 00:00:00,Kyle Williams,,,,910461,,308297,,15153,,22416,120298,,,6307218,33350,2021-11-19 15:12:00.136497
102096,t,Practice Squad,Javin,White,"",25,LB,"6''2'"",211,1997-02-21 00:00:00,24,0,UNLV,1,,,,0001-01-01 00:00:00,,,,,,,307815,,14902,,22303,93010,,,8257452,33318,2021-11-19 15:12:55.089452
102453,t,Non Football Injury,Charlie,Taumoepeau,"",11,TE,"6''3'"",248,1998-03-25 00:00:00,23,4,Portland State,1,Out,,Taumoepeau is on the NFI list due to a car accident and he will miss at least the first six games of the season.,2021-08-15 00:00:00,Charlie Taumoepeau,Charlie Taumoepeau,,Charlie Taumoepeau,873525,95999,307918,,14633,,21863,125300,,,8274055,33096,2021-11-19 15:12:41.906045
103902,f,Inactive,Ike,Brown,"",0,CB,"6''0'"",185,1998-04-25 00:00:00,23,2,Florida International,0,,,,0001-01-01 00:00:00,,,,,,,308397,,15165,,22210,120271,,,6357593,33356,2021-11-19 15:12:00.494215
102243,t,Practice Squad,KeiVarae,Russell,"",22,CB,"5''11'"",196,1993-10-19 00:00:00,28,0,Notre Dame,5,,,,0001-01-01 00:00:00,,,,,,,304001,,11166,11398,18004,60879,,697481,8275178,29308,2021-11-19 15:13:58.997577
101473,t,Active,Christian,McCaffrey,"",5,RB,"5''11'"",205,1996-06-07 00:00:00,25,1,Stanford,5,,,,0001-01-01 00:00:00,Christian McCaffrey,Christian McCaffrey,Christian McCaffrey,Christian McCaffrey,830517,55050,304796,830517,11690,12198,18877,83054,,830517,8252886,30121,2021-11-19 15:12:55.279989
103212,f,Inactive,Justin,Gooseberry,"",0,G,"6''4'"",290,1996-10-14 00:00:00,25,2,Rice,0,,,,0001-01-01 00:00:00,,,,,,,308647,,14983,,22443,142102,,,6489744,33070,2021-11-19 15:12:00.530412
103601,f,Inactive,Josh,Thornton,"",0,CB,"5''11'"",178,1992-11-24 00:00:00,28,0,Southern Utah,1,,,,0001-01-01 00:00:00,,,,,,,304908,,12465,,19490,124554,,,2530651,30776,2021-09-29 00:03:40.800097
101894,t,Injured Reserve,Sean,Murphy-Bunting,"",33,CB,"6''0'"",195,1997-06-19 00:00:00,24,0,Central Michigan,3,Questionable,Elbow,The Buccaneers have opened the 21-day practice window for Murphy-Bunting as they await his return from Injured Reserve.,2021-09-13 00:00:00,,,,,,,306783,,13648,,21050,94281,,,8257143,31871,2021-11-19 15:13:29.958832
102997,f,Inactive,Le'Veon,Bell,"",0,RB,"6''1'"",225,1992-02-18 00:00:00,29,1,Michigan State,8,,,,0001-01-01 00:00:00,Le'Veon Bell,Le'Veon Bell,Le'Veon Bell,Le'Veon Bell,543654,28181,300101,543654,8617,8390,14967,49418,,543654,8275918,26671,2021-11-19 15:11:03.591687
103839,f,Inactive,DeAndre,Washington,"",0,RB,"5''8'"",210,1993-02-22 00:00:00,28,0,Texas Tech,6,,,,0001-01-01 00:00:00,DeAndre Washington,DeAndre Washington,DeAndre Washington,DeAndre Washington,605335,32613,304069,605335,10893,11446,18061,54980,,605335,8254495,29377,2021-11-19 15:11:20.058818
103301,f,Inactive,Carson,Meier,"",0,TE,"6''5'"",254,1995-06-29 00:00:00,26,0,Oklahoma,2,,,,0001-01-01 00:00:00,Carson Meier,Carson Meier,Carson Meier,Carson Meier,820726,52461,307052,820726,13666,,21256,83349,,820726,8274853,32094,2021-11-19 15:11:38.557497
103305,f,Inactive,Roderick,Young,"",0,DT,"6''1'"",294,0001-01-01 00:00:00,0,0,North Texas,0,,,,0001-01-01 00:00:00,,,,,,,307037,,14035,,21258,93942,,,2533542,32107,2021-11-19 15:11:38.588303
103038,f,Inactive,CJ,Anderson,"",0,RB,"5''8'"",224,1991-02-10 00:00:00,30,0,California,7,,,,0001-01-01 00:00:00,C.J. Anderson,C.J. Anderson,C.J. Anderson,C.J. Anderson,607659,29249,300201,607659,8931,8694,15020,54140,,607659,2707533,26878,2021-09-15 00:12:30.040916
103615,f,Inactive,Gimel,President,"",0,OLB,"6''4'"",265,1994-06-24 00:00:00,27,0,Illinois,1,,,,0001-01-01 00:00:00,,,,,,,304962,,12415,12891,19507,57843,,693981,2533897,30803,2021-09-29 00:04:14.014858
104209,f,Inactive,Mark,Thompson,"",0,RB,"6''1'"",235,1994-12-09 05:00:00,26,0,Florida,1,,,,0001-01-01 00:00:00,Mark Thompson,Mark Thompson,Mark Thompson,Mark Thompson,910402,69299,306580,910402,13108,,20561,119999,,910402,2792583,31423,2021-09-29 00:04:15.745248
102982,f,Inactive,Armonty,Bryant,"",0,DE,"6''4'"",263,1990-05-20 00:00:00,31,0,East Central Oklahoma,5,,,,0001-01-01 00:00:00,,,,,,,301633,,8951,8616,14946,72353,,694748,,26840,2021-11-19 15:11:01.414225
103234,f,Inactive,Bryan,London II,"",0,LB,"6''2'"",232,1997-03-17 00:00:00,24,0,Texas State,0,,,,0001-01-01 00:00:00,,,,,,,308713,,14984,,22464,92343,,,6362769,33255,2021-11-19 15:12:02.82439
100673,t,Active,Wes,Schweitzer,"",35,G,"6''4'"",300,1993-09-11 00:00:00,28,1,San Jose State,6,,,,0001-01-01 00:00:00,,,,,,,304121,,11230,,18112,52249,,,8250199,29429,2021-11-19 15:12:45.551264
101709,t,Active,Benson,Mayowa,"",30,DE,"6''3'"",252,1991-08-03 00:00:00,30,1,Idaho,9,,,,0001-01-01 00:00:00,Benson Mayowa,,,Benson Mayowa,,,301623,,9126,9180,15814,45444,,521095,8249189,27413,2021-11-19 15:13:11.390641
103269,t,Active,Kenny,Stills,"",22,WR,"6''1'"",202,1992-04-22 00:00:00,29,2,Oklahoma,9,,,,0001-01-01 00:00:00,Kenny Stills,Kenny Stills,Kenny Stills,Kenny Stills,542896,27457,301020,542896,8800,8482,15196,49947,,542896,8276310,26767,2021-11-19 15:13:55.953602
101068,t,Active,Chris,Reed,"",14,G,"6''4'"",320,1992-07-22 00:00:00,29,2,Minnesota State-Mankato,6,,,,0001-01-01 00:00:00,,,,,,,303819,,10758,,17743,89968,,,8275094,28850,2021-11-19 15:12:26.768614
100045,t,Active,Trent,Williams,"",31,OT,"6''5'"",320,1988-07-19 00:00:00,33,1,Oklahoma,11,,,,0001-01-01 00:00:00,,,,,,,302639,,6541,5761,12308,13108,,,8249867,23979,2021-11-19 15:13:14.103033
102006,t,Active,Sony,Michel,"",32,RB,"5''11'"",215,1995-02-17 00:00:00,26,2,Georgia,4,,,,0001-01-01 00:00:00,Sony Michel,Sony Michel,Sony Michel,Sony Michel,823041,53640,305843,823041,12880,13134,19828,82850,,823041,8275460,31001,2021-11-19 15:14:19.040988
101058,t,Active,Greg,Joseph,"",20,K,"6''0'"",208,1994-08-04 00:00:00,27,1,Florida Atlantic,4,,,,0001-01-01 00:00:00,Greg Joseph,Greg Joseph,,Greg Joseph,833701,55515,306426,,13266,13705,20325,82141,,833701,8273948,31538,2021-11-19 15:13:41.858567
103257,f,Inactive,Evan,Foster,"",0,S,"6''0'"",215,0001-01-01 00:00:00,0,0,Syracuse,0,,,,0001-01-01 00:00:00,,,,,,,,,15055,,22474,122717,,,6494237,,2021-11-19 15:12:04.956396
103247,f,Inactive,Kyahva,Tezino,"",0,LB,"6''0'"",235,1997-06-21 00:00:00,24,2,San DIego State,0,,,,0001-01-01 00:00:00,,,,,,,307589,,14910,,22469,90749,,,6283261,33323,2021-11-19 15:12:02.892049
103296,f,Inactive,Carlos,Henderson,"",0,WR,"5''11'"",199,1994-12-19 00:00:00,26,0,Louisiana Tech,1,,,,0001-01-01 00:00:00,Carlos Henderson,Carlos Henderson,Carlos Henderson,Carlos Henderson,733840,43397,304882,733840,11859,12202,18954,74484,,733840,3724,30195,2021-09-29 00:03:53.110299
101290,t,Practice Squad,Will,Bradley-King,"",35,DE,"6''3'"",254,1997-12-22 00:00:00,23,0,Baylor,0,,,,0001-01-01 00:00:00,,,,,,,,,15480,,22718,120332,,,8274261,33628,2021-11-19 15:12:40.65361
103297,f,Inactive,Ardarius,Stewart,"",0,WR,"5''11'"",204,1993-12-08 00:00:00,27,0,Alabama,2,,,,0001-01-01 00:00:00,ArDarius Stewart,ArDarius Stewart,ArDarius Stewart,ArDarius Stewart,750855,42095,305180,750855,11720,12252,18965,83250,,750855,4932,30192,2021-09-29 00:03:53.359428
102356,t,Injured Reserve,Shaun Dion,Hamilton,"",11,ILB,"6''0'"",235,1995-09-11 00:00:00,26,0,Alabama,4,Out,Undisclosed,Hamilton has been placed on Injured Reserve and will miss the 2021-22 season.,2021-08-17 00:00:00,,,,,,,306046,,12907,,20003,83127,,,8248536,31167,2021-11-19 15:12:41.338192
103346,f,Inactive,Darrin,Hall,"",0,RB,"6''0'"",217,1996-09-06 00:00:00,25,0,Pittsburgh,1,,,,0001-01-01 00:00:00,Darrin Hall,Darrin Hall,Darrin Hall,Darrin Hall,879279,63461,307060,879279,13657,,21286,93304,,879279,2451062,32279,2021-11-10 21:11:08.650051
103360,f,Inactive,Keenan,Brown,"",0,TE,"6''2'"",250,1995-12-22 00:00:00,25,6,Texas State,0,,,,0001-01-01 00:00:00,Keenen Brown,Keenen Brown,Keenen Brown,Keenen Brown,1165728,103894,307200,1165728,13437,,21297,83456,,1165728,2516888,32128,2021-10-20 00:04:09.495914
102803,t,Injured Reserve,Tony,Jones Jr.,"",22,RB,"5''11'"",224,1997-11-24 00:00:00,24,5,Notre Dame,1,Questionable,Ankle,The Saints have opened the 21-day practice window for Jones Jr. as they await his return from Injured Reserve.,2021-10-04 00:00:00,Tony Jones Jr.,Tony Jones Jr.,,Tony Jones Jr.,946101,73121,308573,,14423,,21774,123518,,,8252441,33114,2021-11-19 15:13:47.915741
100941,t,Active,Azur,Kamara,"",9,LB,"6''4'"",235,1998-09-26 00:00:00,23,2,Kansas,2,,,,0001-01-01 00:00:00,,,,,,,307764,,14744,,22016,136356,,,8250797,33106,2021-11-19 15:14:19.968366
103614,f,Inactive,TJ,Mutcherson,"",0,SS,"5''10'"",197,1992-07-27 00:00:00,29,0,Central Florida,1,,,,0001-01-01 00:00:00,,,,,,,306573,,13165,,19505,60607,,,2392684,30807,2021-09-29 00:04:13.617647
100332,t,Injured Reserve,Mike,McGlinchey,"",31,OT,"6''8'"",310,1995-01-12 00:00:00,26,0,Notre Dame,4,Out,Quadricep,McGlinchey will miss the remainder of the 2021-2022 season.,2021-11-07 00:00:00,,,,,,,305830,,12882,13107,19833,73976,,,8249733,30979,2021-11-19 15:13:23.128671
101997,t,Injured Reserve,Larnel,Coleman,"",19,OT,"6''6'"",313,1998-06-22 00:00:00,23,0,Massachusetts,0,Out,Knee,Coleman has been placed on the Injured Reserve and will miss the 2021-2022 season.,2021-08-31 00:00:00,,,,,,,,,15556,,22931,129970,,,8274835,33618,2021-11-19 15:12:14.447806
102723,t,Active,Austin,Corbett,"",32,C,"6''4'"",306,1995-09-05 00:00:00,26,1,Nevada,4,,,,0001-01-01 00:00:00,,,,,,,305850,,12853,13109,19851,81603,,,8248907,31003,2021-11-19 15:14:19.072126
100236,t,Active,Aaron,Patrick,"",10,DE,"6''4'"",245,1993-03-02 00:00:00,28,3,Eastern Kentucky,1,,,,0001-01-01 00:00:00,,,,,,,,,15053,,22486,181750,,,8276593,33373,2021-11-19 15:14:43.254653
100341,t,Active,John,Franklin-Myers,"",24,DE,"6''4'"",288,1996-09-26 00:00:00,25,1,Stephen F. Austin State,4,,,,0001-01-01 00:00:00,,,,,,,305938,,12972,,19942,86845,,835955,8254767,31105,2021-11-19 15:12:33.990011
103627,f,Inactive,Carroll,Phillips,"",0,DE,"6''3'"",237,1992-09-02 00:00:00,29,0,Illinois,2,,,,0001-01-01 00:00:00,Carroll Phillips,,,Carroll Phillips,,,305015,,11935,,19526,54762,,606558,3565536,30405,2021-11-19 15:11:29.617121
104259,t,Practice Squad,Corey,Thompson,"",24,OLB,"6''1'"",222,1993-12-23 00:00:00,27,0,LSU,3,,,,0001-01-01 00:00:00,,,,,,,306616,,13232,,20605,60549,,,6477358,31597,2021-11-19 15:12:34.698148
101266,t,Active,Armon,Watts,"",20,NT,"6''5'"",295,1996-07-22 00:00:00,25,1,Arkansas,3,,,,0001-01-01 00:00:00,,,,,,,306917,,13776,,20975,81680,,,8248193,32022,2021-11-19 15:13:41.997571
102855,t,Practice Squad,Jordan,Richards,"",3,SS,"5''11'"",210,1993-01-21 00:00:00,28,0,Stanford,7,,,,0001-01-01 00:00:00,Jordan Richards,,,Jordan Richards,,,303040,,10399,,16825,52146,,598975,8253841,28452,2021-11-19 15:12:52.02812
102126,t,Active,Khalil,Mack,"",6,OLB,"6''3'"",269,1991-02-22 00:00:00,30,1,Buffalo,8,Questionable,Foot,Mack did not practice on Thursday heading into Week 11 versus the Ravens.,2021-10-27 00:00:00,Khalil Mack,,,Khalil Mack,,,302016,,9251,9373,16323,43610,,,8248773,27533,2021-11-19 15:12:57.246703
103399,t,Practice Squad,Danny,Isidora,"",1,G,"6''3'"",306,1994-06-05 00:00:00,27,0,Miami (FL),5,,,,0001-01-01 00:00:00,,,,,,,305082,,11798,,19055,57020,,,8276890,30293,2021-11-19 15:13:06.931497
103380,f,Inactive,Tedric,Thompson,"",0,FS,"6''0'"",204,1995-01-20 00:00:00,26,0,Colorado,5,,,,0001-01-01 00:00:00,Tedric Thompson,,,Tedric Thompson,,,305280,,12004,,19027,72820,,,8275338,30224,2021-11-19 15:11:17.922985
100418,t,Practice Squad,Cameron,Malveaux,"",26,DE,"6''5'"",265,1994-08-22 00:00:00,27,0,Houston,3,,,,0001-01-01 00:00:00,,,,,,,305065,,12057,,19252,59197,,652212,8254240,30644,2021-11-19 15:13:51.564992
101710,t,Active,Tyler,Ott,"",30,LS,"6''3'"",253,1992-02-28 00:00:00,29,0,Harvard,7,,,,0001-01-01 00:00:00,Tyler Ott,Tyler Ott,Tyler Ott,Tyler Ott,553024,54746,300233,553024,10155,,16051,67653,,553024,8249205,28221,2021-11-19 15:13:11.917241
103628,f,Inactive,Justin,Davis,"",0,RB,"6''1'"",198,1995-11-11 00:00:00,26,5,Southern Cal,3,,,,0001-01-01 00:00:00,Justin Davis,Justin Davis,Justin Davis,Justin Davis,727852,38441,305054,727852,11759,,19529,75414,,727852,2527640,30370,2021-11-19 15:11:29.683845
103393,f,Inactive,Miles,Brown,"",0,NT,"6''2'"",320,1997-09-04 00:00:00,24,0,Wofford,2,,,,0001-01-01 00:00:00,,,,,,,307367,,14044,,21323,122521,,,8275236,32155,2021-11-19 15:11:39.312839
103381,f,Inactive,Montae,Nicholson,"",0,SS,"6''2'"",212,1995-12-04 00:00:00,25,2,Michigan State,3,,,,0001-01-01 00:00:00,,,,,,,305344,,12003,12351,19028,83592,,,6076906,30236,2021-11-19 15:11:17.950386
103383,f,Inactive,T.J.,Logan,"",0,RB,"5''11'"",195,1994-09-03 00:00:00,27,0,North Carolina,4,,,,0001-01-01 00:00:00,T.J. Logan,T.J. Logan,T.J. Logan,T.J. Logan,728165,38624,304695,728165,11764,,19032,73446,,728165,8257130,30292,2021-11-19 15:11:18.018935
103626,f,Inactive,Charlie,Miller,"",0,FS,"6''0'"",182,1994-05-15 00:00:00,27,0,Dartmouth,1,,,,0001-01-01 00:00:00,,,,,,,305005,,12876,,19525,79749,,,5396,30404,2021-09-22 00:04:35.993335
